id,name,nationality,sex,dob,height,weight,sport,gold,silver,bronze,population,gdp_per_capita
948844936,Marije van Hunenstijn,NED,female,3/2/95,1.74,61.0,athletics,0,0,0,16936520.0,44299.768085383
259349407,Marika Popowicz-Drapala,POL,female,4/28/88,1.64,55.0,athletics,0,0,0,37999494.0,12554.5475536313
333749017,Marilson dos Santos,BRA,male,8/6/77,1.74,58.0,athletics,0,0,0,207847528.0,8538.5899749574
970045887,Marily dos Santos,BRA,female,2/5/78,1.58,46.0,athletics,0,0,0,207847528.0,8538.5899749574
500168497,Marin Cilic,CRO,male,9/28/88,1.98,89.0,tennis,0,0,0,4224404.0,11535.8293558997
461854211,Marin Draganja,CRO,male,5/13/91,1.86,80.0,tennis,0,0,0,4224404.0,11535.8293558997
161253255,Marina Aframeeva,RUS,female,3/4/91,1.71,62.0,equestrian,0,0,0,144096812.0,9092.58053606884
521412968,Marina Alabau Neira,ESP,female,8/31/85,1.64,55.0,sailing,0,0,0,46418269.0,25831.5823052954
430360045,Marina Arzamasova,BLR,female,12/17/87,1.73,58.0,athletics,0,0,0,9513000.0,5740.45649479562
276990393,Marina Bravo,ESP,female,7/2/89,1.73,68.0,rugby sevens,0,0,0,46418269.0,25831.5823052954
190849137,Marina Canetta,BRA,female,4/1/89,1.62,51.0,archery,0,0,0,207847528.0,8538.5899749574
38754507,Marina Canetti,BRA,female,1/24/83,1.69,63.0,aquatics,0,0,0,207847528.0,8538.5899749574
653594093,Marina Durunda,AZE,female,6/12/97,1.7,51.0,gymnastics,0,0,0,9651349.0,5496.34464026248
823803768,Marina Hmelevskaya,UZB,female,7/30/90,1.65,50.0,athletics,0,0,0,31299500.0,2132.07036847857
864041951,Marina Marghieva-Nikisenko,MDA,female,6/28/86,1.86,82.0,athletics,0,0,0,3554150.0,1848.06180430428
95985131,Marina Sudakova,RUS,female,2/17/89,1.65,66.0,handball,1,0,0,144096812.0,9092.58053606884
175326336,Marina Toribiong,PLW,female,6/13/94,1.53,69.0,canoe,0,0,0,21291.0,13498.661406228
488705922,Marina Zablith,BRA,female,3/4/87,1.8,77.0,aquatics,0,0,0,207847528.0,8538.5899749574
887926099,Marina de la Caridad Rodriguez Mitjan,CUB,female,3/2/95,1.55,62.0,weightlifting,0,0,0,11389562.0,
744691889,Marine Boyer,FRA,female,5/22/00,1.6,50.0,gymnastics,0,0,0,66808385.0,36205.5681017036
178736852,Marine Brevet,FRA,female,11/23/94,1.6,52.0,gymnastics,0,0,0,66808385.0,36205.5681017036
617653407,Marine Johannes,FRA,female,1/21/95,1.77,61.0,basketball,0,0,0,66808385.0,36205.5681017036
513001410,Marine Jurbert,FRA,female,12/11/92,1.64,53.0,gymnastics,0,0,0,66808385.0,36205.5681017036
19543044,Mario Alfonso Bran,GUA,male,10/17/89,1.68,64.0,athletics,0,0,0,16342897.0,3903.47885604613
368806729,Mario Fernandez,ESP,male,4/26/92,1.8,80.0,hockey,0,0,0,46418269.0,25831.5823052954
266700854,Mario Gyr,SUI,male,5/2/85,1.87,76.0,rowing,1,0,0,8286976.0,80945.0792194742
224028378,Mario Hezonja,CRO,male,2/25/95,2.03,100.0,basketball,0,0,0,4224404.0,11535.8293558997
430914854,Mario Jose dos Santos Jr,BRA,male,9/10/79,1.71,60.0,athletics,0,0,0,207847528.0,8538.5899749574
601460358,Mario Leitner,AUT,male,2/2/97,1.77,75.0,canoe,0,0,0,8611088.0,43774.985173612
384009312,Mario Luis Rivera Sanchez,CUB,male,10/26/82,1.8,92.0,volleyball,0,0,0,11389562.0,
242810977,Mario Mola,ESP,male,2/23/90,1.78,63.0,triathlon,0,0,0,46418269.0,25831.5823052954
605135800,Mario Paonessa,ITA,male,12/9/90,1.9,85.0,rowing,0,0,0,60802085.0,29957.8043154372
506325009,Mario Todorovic,CRO,male,10/11/88,1.85,82.0,aquatics,0,0,0,4224404.0,11535.8293558997
31095617,Marion Lepert,USA,female,9/18/95,1.78,61.0,sailing,0,0,0,321418820.0,56115.7184261955
653316415,Marios Georgiou,CYP,male,11/10/97,1.67,60.0,gymnastics,0,0,0,1165300.0,23242.8400685313
63803519,Maris Strombergs,LAT,male,3/10/87,1.86,90.0,cycling,0,0,0,1978440.0,13648.5475564772
935870296,Marisa Lavanchy,SUI,female,1/4/90,1.7,58.0,athletics,0,0,0,8286976.0,80945.0792194742
257657428,Marisol Carratu,ARG,female,7/15/86,1.74,85.0,handball,0,0,0,43416755.0,13431.8783398577
792010625,Marisol Romero,MEX,female,1/26/83,1.55,46.0,athletics,0,0,0,127017224.0,9005.02426497766
296517803,Marissa Kurtimah,CAN,female,5/25/94,1.57,57.0,athletics,0,0,0,35851774.0,43248.529909341
625766463,Marit Bouwmeester,NED,female,6/17/88,1.77,68.0,sailing,1,0,0,16936520.0,44299.768085383
780954637,Marit Malm Frafjord,NOR,female,11/25/85,1.82,,handball,0,0,1,5195921.0,74400.3697770928
668487554,Maritza Guaman,ECU,female,1/15/88,1.55,47.0,athletics,0,0,0,16144363.0,6205.06414529951
650610457,Maritza Poncio,GUA,female,12/3/94,1.58,41.0,athletics,0,0,0,16342897.0,3903.47885604613
585219962,Marius Grigonis,LTU,male,4/26/94,1.98,92.0,basketball,0,0,0,2910199.0,14147.0493792403
161847988,Marius Savelskis,LTU,male,7/30/94,1.79,70.0,athletics,0,0,0,2910199.0,14147.0493792403
278897276,Marius Ziukas,LTU,male,6/29/85,1.85,72.0,athletics,0,0,0,2910199.0,14147.0493792403
40046360,Mariusz Jurkiewicz,POL,male,2/3/82,1.99,103.0,handball,0,0,0,37999494.0,12554.5475536313
744484721,Mariusz Prudel,POL,male,1/21/86,1.92,83.0,volleyball,0,0,0,37999494.0,12554.5475536313
979280840,Mariya Dmitriyenko,KAZ,female,3/24/88,1.67,56.0,shooting,0,0,0,17544126.0,10509.9810699442
249371752,Mariya Korobitskaya,KGZ,female,5/10/90,1.55,50.0,athletics,0,0,0,5957000.0,1103.2153515202
778874000,Mariya Koroleva,USA,female,4/10/90,1.66,55.0,aquatics,0,0,0,321418820.0,56115.7184261955
478444296,Mariya Povkh,UKR,female,1/8/89,1.66,64.0,canoe,0,0,0,45198200.0,2114.95471628444
954387962,Mariya Ryemyen,UKR,female,8/2/87,1.71,61.0,athletics,0,0,0,45198200.0,2114.95471628444
819994350,Mariya Shatalova,UKR,female,3/1/89,1.69,56.0,athletics,0,0,0,45198200.0,2114.95471628444
951698977,Mariya Stadnik,AZE,female,6/3/88,1.57,48.0,wrestling,0,1,0,9651349.0,5496.34464026248
477823690,Mariya Telushkina,KAZ,female,4/3/94,1.78,90.0,athletics,0,0,0,17544126.0,10509.9810699442
510987328,Marjorie Mayans,FRA,female,11/17/90,1.71,68.0,rugby sevens,0,0,0,66808385.0,36205.5681017036
549331807,Marjory Nyaumwe,ZIM,female,7/10/87,1.58,57.0,football,0,0,0,15602751.0,924.143819253412
129571712,Mark Aldred,GBR,male,4/18/87,1.88,71.0,rowing,0,0,0,65138232.0,43875.9696143686
251655789,Mark Bennett,GBR,male,2/3/93,1.83,89.0,rugby sevens,0,1,0,65138232.0,43875.9696143686
261061286,Mark Cavendish,GBR,male,5/21/85,1.75,70.0,cycling,0,1,0,65138232.0,43875.9696143686
968767341,Mark Dry,GBR,male,10/11/87,1.84,112.0,athletics,0,0,0,65138232.0,43875.9696143686
718324705,Mark English,IRL,male,3/18/93,1.87,76.0,athletics,0,0,0,4640703.0,61133.672427322
175225943,Mark Gleghorne,GBR,male,5/19/85,1.8,82.0,hockey,0,0,0,65138232.0,43875.9696143686
412389237,Mark Knowles,AUS,male,3/10/84,1.83,74.0,hockey,0,0,0,23781169.0,56310.9629933721
343466585,Mark Kyle,IRL,male,6/5/73,1.83,80.0,equestrian,0,0,0,4640703.0,61133.672427322
53785702,Mark Oldershaw,CAN,male,2/7/83,1.86,94.0,canoe,0,0,0,35851774.0,43248.529909341
44374926,Mark Overgaard Madsen,DEN,male,9/23/84,1.77,80.0,wrestling,0,1,0,5676002.0,51989.2934712354
324844405,Mark Papp,HUN,male,1/8/94,1.85,78.0,aquatics,0,0,0,9844686.0,12363.5434596539
855611571,Mark Pearson,CAN,male,6/18/87,1.81,76.0,hockey,0,0,0,35851774.0,43248.529909341
746387093,Mark Robertson,GBR,male,12/30/84,1.89,96.0,rugby sevens,0,1,0,65138232.0,43875.9696143686
780309052,Mark Todd,NZL,male,3/1/56,1.9,78.0,equestrian,0,0,0,4595700.0,37807.9672760442
338059475,Mark de Jonge,CAN,male,2/15/84,1.8,91.0,canoe,0,0,0,35851774.0,43248.529909341
947055071,Markel Alberdi Sarobe,ESP,male,10/22/91,1.87,76.0,aquatics,0,0,0,46418269.0,25831.5823052954
461844557,Marketa Slukova,CZE,female,6/28/88,1.8,68.0,volleyball,0,0,0,10551219.0,17548.3382129701
670673572,Marko Arapovic,CRO,male,7/20/96,2.07,105.0,basketball,0,0,0,4224404.0,11535.8293558997
587055200,Marko Bagaric,QAT,male,12/31/85,2.01,100.0,handball,0,0,0,2235355.0,73653.3944346574
136688597,Marko Bezjak,SLO,male,6/26/86,1.84,87.0,handball,0,0,0,2063768.0,20726.5398863708
442704681,Marko Bijac,CRO,male,1/12/91,2.01,85.0,aquatics,0,1,0,4224404.0,11535.8293558997
624346920,Marko Blazhevski,MKD,male,11/10/92,1.81,69.0,aquatics,0,0,0,2078453.0,4852.6578476699
61318903,Marko Carrillo,PER,male,7/4/88,1.84,75.0,shooting,0,0,0,31376670.0,6027.12585529551
177653630,Marko Kopljar,CRO,male,2/12/86,2.1,112.0,handball,0,0,0,4224404.0,11535.8293558997
279090752,Marko Macan,CRO,male,4/26/93,1.96,109.0,aquatics,0,1,0,4224404.0,11535.8293558997
478905853,Marko Mamic,CRO,male,3/6/94,2.02,109.0,handball,0,0,0,4224404.0,11535.8293558997
165894715,Markus Bockermann,GER,male,1/14/86,1.99,97.0,volleyball,0,0,0,81413145.0,41313.3139945434
842346983,Markus Thormeyer,CAN,male,8/25/97,1.95,84.0,aquatics,0,0,0,35851774.0,43248.529909341
488345537,Marleen van Iersel,NED,female,1/7/88,1.78,68.0,volleyball,0,0,0,16936520.0,44299.768085383
689557957,Marlene Steinherr,GER,female,9/10/85,1.74,69.0,sailing,0,0,0,81413145.0,41313.3139945434
349029560,Marlies Mejias Garcia,CUB,female,12/29/92,1.68,60.0,cycling,0,0,0,11389562.0,
786699109,Marlo Javier Delgado,ECU,male,5/6/93,1.84,,boxing,0,0,0,16144363.0,6205.06414529951
527228323,Marloes Keetels,NED,female,5/4/93,1.72,66.0,hockey,0,1,0,16936520.0,44299.768085383
484645032,Marlon Acacio,MOZ,male,7/9/82,1.8,81.0,judo,0,0,0,27977863.0,529.242556068943
461251275,Maro Jokovic,CRO,male,10/1/87,2.03,95.0,aquatics,0,1,0,4224404.0,11535.8293558997
21035215,Marouan Chouiref,TUN,male,5/27/90,1.95,109.0,handball,0,0,0,11107800.0,3872.51208364171
867476170,Marouen Maggaiz,TUN,male,7/28/83,1.92,110.0,handball,0,0,0,11107800.0,3872.51208364171
983343139,Maroussia Pare,FRA,female,7/18/96,1.63,52.0,athletics,0,0,0,66808385.0,36205.5681017036
906005564,Marquinhos,BRA,male,5/14/94,1.85,70.0,football,1,0,0,207847528.0,8538.5899749574
709840432,Marrit Steenbergen,NED,female,1/11/00,1.78,62.0,aquatics,0,0,0,16936520.0,44299.768085383
505440878,Mart Seim,EST,male,10/24/90,1.85,149.0,weightlifting,0,0,0,1311998.0,17118.5042003236
919289341,Marta,BRA,female,2/19/86,1.62,56.0,football,0,0,0,207847528.0,8538.5899749574
159109190,Marta Bach Pascual,ESP,female,2/17/93,1.76,66.0,aquatics,0,0,0,46418269.0,25831.5823052954
552371572,Marta Baeza Centurion,BRA,female,3/2/92,1.64,52.0,fencing,0,0,0,207847528.0,8538.5899749574
817886966,Marta Gonzalez Crivillers,ESP,female,4/9/95,1.81,73.0,aquatics,0,0,0,46418269.0,25831.5823052954
582411443,Marta Kharitonova,RUS,female,9/26/84,1.67,62.0,canoe,0,0,0,144096812.0,9092.58053606884
888086557,Marta Lopez,ESP,female,2/4/90,1.68,64.0,handball,0,0,0,46418269.0,25831.5823052954
740922098,Marta Mangue,ESP,female,4/23/83,1.7,75.0,handball,0,0,0,46418269.0,25831.5823052954
91738730,Marta Menegatti,ITA,female,8/16/90,1.8,58.0,volleyball,0,0,0,60802085.0,29957.8043154372
854942046,Marta Milani,ITA,female,3/9/87,1.72,59.0,athletics,0,0,0,60802085.0,29957.8043154372
876465611,Marta Onofre,POR,female,1/28/91,1.7,64.0,athletics,0,0,0,10348648.0,19222.1500764153
165484226,Marta Pagnini,ITA,female,1/21/91,1.75,58.0,gymnastics,0,0,0,60802085.0,29957.8043154372
759213345,Marta Pen Freitas,POR,female,7/31/93,1.53,46.0,athletics,0,0,0,10348648.0,19222.1500764153
885028719,Marta Puda,POL,female,1/13/91,1.72,59.0,fencing,0,0,0,37999494.0,12554.5475536313
500211600,Marta Rostoburova,UZB,female,3/29/96,1.63,56.0,gymnastics,0,0,0,31299500.0,2132.07036847857
166820643,Marta Walczykiewicz,POL,female,8/1/87,1.65,63.0,canoe,0,1,0,37999494.0,12554.5475536313
693968979,Marta Xargay,ESP,female,12/20/90,1.8,71.0,basketball,0,1,0,46418269.0,25831.5823052954
783066900,Marten van Riel,BEL,male,12/15/92,1.83,64.0,triathlon,0,0,0,11285721.0,40324.0277657215
820822830,Martha Bayona Pineda,COL,female,8/12/95,1.55,60.0,cycling,0,0,0,48228704.0,6056.14771720405
537064907,Martha McCabe,CAN,female,8/4/89,1.68,57.0,aquatics,0,0,0,35851774.0,43248.529909341
186596657,Marthe Koala,BUR,female,3/8/94,1.77,69.0,athletics,0,0,0,18105570.0,589.774414136617
913653914,Marti Malloy,USA,female,6/23/86,1.61,58.0,judo,0,0,0,321418820.0,56115.7184261955
237753405,Martin Allikvee,EST,male,3/21/95,1.82,77.0,aquatics,0,0,0,1311998.0,17118.5042003236
246553438,Martin Andres Melconian Alvez,URU,male,1/2/90,1.83,77.0,aquatics,0,0,0,3431555.0,15573.9009191818
693642928,Martin Bau,SLO,male,10/8/94,1.82,74.0,aquatics,0,0,0,2063768.0,20726.5398863708
305251897,Martin Benitez,ARG,male,6/17/94,1.75,76.0,football,0,0,0,43416755.0,13431.8783398577
39842194,Martin Esteban Cuestas,URU,male,12/8/86,1.82,62.0,athletics,0,0,0,3431555.0,15573.9009191818
759991813,Martin Fuchs,SUI,male,7/13/92,1.84,71.0,equestrian,0,0,0,8286976.0,80945.0792194742
659392236,Martin Fuksa,CZE,male,4/30/93,1.8,83.0,canoe,0,0,0,10551219.0,17548.3382129701
411643054,Martin Giuffre,CAN,male,10/5/90,1.85,82.0,badminton,0,0,0,35851774.0,43248.529909341
358461011,Martin Haner,GER,male,8/27/88,1.84,83.0,hockey,0,0,1,81413145.0,41313.3139945434
742548457,Martin Iosefo,USA,male,1/13/90,1.87,95.0,rugby sevens,0,0,0,321418820.0,56115.7184261955
275759196,Martin Kaymer,GER,male,12/28/84,1.84,76.0,golf,0,0,0,81413145.0,41313.3139945434
898863862,Martin Kucera,SVK,male,5/10/90,1.93,74.0,athletics,0,0,0,5424050.0,16088.2775872723
121446595,Martin Kupper,EST,male,5/31/89,1.98,119.0,athletics,0,0,0,1311998.0,17118.5042003236
936041821,Martin Marinov,AUS,male,10/25/67,1.78,88.0,canoe,0,0,0,23781169.0,56310.9629933721
803793508,Martin Michel,BOL,male,9/5/94,1.9,90.0,judo,0,0,0,10724705.0,3076.79181060881
483044526,Martin Naidich,ARG,male,12/17/90,1.85,74.0,aquatics,0,0,0,43416755.0,13431.8783398577
27576453,Martin Pacek,SWE,male,4/28/87,1.97,100.0,judo,0,0,0,9798871.0,50579.6736486777
915011043,Martin Ramos,ARG,male,8/26/91,1.97,94.0,volleyball,0,0,0,43416755.0,13431.8783398577
842376118,Martin Sauer,GER,male,12/17/82,1.69,55.0,rowing,0,1,0,81413145.0,41313.3139945434
916498956,Martin Schaefer,BRA,male,10/18/89,1.83,82.0,rugby sevens,0,0,0,207847528.0,8538.5899749574
997372571,Martin Sinkovic,CRO,male,11/10/89,1.88,95.0,rowing,1,0,0,4224404.0,11535.8293558997
678966888,Martin Strobel,GER,male,6/5/86,1.89,90.0,handball,0,0,1,81413145.0,41313.3139945434
887718773,Martin Tistan,SVK,male,11/12/92,1.73,65.0,athletics,0,0,0,5424050.0,16088.2775872723
134099692,Martin Wolfram,GER,male,1/29/92,1.64,58.0,aquatics,0,0,0,81413145.0,41313.3139945434
969111501,Martin Zwicker,GER,male,2/27/87,1.75,64.0,hockey,0,0,1,81413145.0,41313.3139945434
907069049,Martina Carraro,ITA,female,6/21/93,1.75,60.0,aquatics,0,0,0,60802085.0,29957.8043154372
765683238,Martina Cavallero,ARG,female,5/7/90,1.63,58.0,hockey,0,0,0,43416755.0,13431.8783398577
642385203,Martina Centofanti,ITA,female,5/19/98,1.7,47.0,gymnastics,0,0,0,60802085.0,29957.8043154372
524633511,Martina Guiggi,ITA,female,5/1/84,1.87,80.0,volleyball,0,0,0,60802085.0,29957.8043154372
213466972,Martina Hingis,SUI,female,9/30/80,1.7,59.0,tennis,0,1,0,8286976.0,80945.0792194742
688040735,Martina Hrasnova,SVK,female,3/21/83,1.77,80.0,athletics,0,0,0,5424050.0,16088.2775872723
420210959,Martina Kohlova,SVK,female,11/16/84,1.69,68.0,canoe,0,0,0,5424050.0,16088.2775872723
77888504,Martina Moravcikova,CZE,female,8/13/88,1.74,64.0,aquatics,0,0,0,10551219.0,17548.3382129701
290254894,Martina Ratej,SLO,female,11/2/81,1.78,80.0,athletics,0,0,0,2063768.0,20726.5398863708
12278954,Martina Ritter,AUT,female,9/23/82,1.74,59.0,cycling,0,0,0,8611088.0,43774.985173612
670614279,Martina Rizzelli,ITA,female,3/24/98,1.53,47.0,gymnastics,0,0,0,60802085.0,29957.8043154372
190010311,Martina Strutz,GER,female,11/4/81,1.59,58.0,athletics,0,0,0,81413145.0,41313.3139945434
761227644,Martina de Memme,ITA,female,8/7/91,1.75,65.0,aquatics,0,0,0,60802085.0,29957.8043154372
373707575,Martina van Berkel,SUI,female,1/23/89,1.66,54.0,aquatics,0,0,0,8286976.0,80945.0792194742
984490167,Martine Grael,BRA,female,2/12/91,1.68,62.0,sailing,1,0,0,207847528.0,8538.5899749574
395476042,Martine Smeets,NED,female,5/5/90,1.72,69.0,handball,0,0,0,16936520.0,44299.768085383
917191537,Martino Goretti,ITA,male,9/27/85,1.86,73.0,rowing,0,0,0,60802085.0,29957.8043154372
483109753,Marton Szivos,HUN,male,8/19/81,1.92,95.0,aquatics,0,0,0,9844686.0,12363.5434596539
397414268,Marton Vamos,HUN,male,6/24/92,2.02,105.0,aquatics,0,0,0,9844686.0,12363.5434596539
410826022,Marty McDowell,NZL,male,1/16/87,1.84,85.0,canoe,0,0,0,4595700.0,37807.9672760442
732634662,Martyn Rooney,GBR,male,4/3/87,1.98,81.0,athletics,0,0,0,65138232.0,43875.9696143686
472349121,Martyna Dabrowska,POL,female,4/5/94,1.76,56.0,athletics,0,0,0,37999494.0,12554.5475536313
300217673,Martyna Mikolajczak,POL,female,5/12/91,,,rowing,0,0,0,37999494.0,12554.5475536313
568668037,Martyna Trajdos,GER,female,4/5/89,1.71,66.0,judo,0,0,0,81413145.0,41313.3139945434
255248240,Martynas Dziaugys,LTU,male,11/8/86,1.89,95.0,rowing,0,0,0,2910199.0,14147.0493792403
62434883,Maru Teferi,ISR,male,8/17/92,1.64,52.0,athletics,0,0,0,8380400.0,35728.0934951515
674506453,Marusa Cernjul,SLO,female,6/30/92,1.77,56.0,athletics,0,0,0,2063768.0,20726.5398863708
615165685,Marvin Bracy,USA,male,12/15/93,1.76,77.0,athletics,0,0,0,321418820.0,56115.7184261955
360462839,Marvin Rene,FRA,male,4/11/95,1.77,60.0,athletics,0,0,0,66808385.0,36205.5681017036
782811562,Marwa Amri,TUN,female,1/8/89,1.6,58.0,wrestling,0,0,1,11107800.0,3872.51208364171
897941970,Marwan Ahmed Aly Morsy Elamrawy,EGY,male,4/14/95,1.94,93.0,aquatics,0,0,0,91508084.0,3614.74676616271
203919226,Marwan Elkamash,EGY,male,11/14/93,1.83,77.0,aquatics,0,0,0,91508084.0,3614.74676616271
590552399,Mary Hanna,AUS,female,12/1/54,1.73,63.0,equestrian,0,0,0,23781169.0,56310.9629933721
699555088,Mary Joy Tabal,PHI,female,7/13/89,1.49,45.0,athletics,0,0,0,100699395.0,2904.20208191528
161117607,Mary Opeloge,SAM,female,1/24/92,1.52,75.0,weightlifting,0,0,0,193228.0,3938.54884570316
62290445,Maryam Usman,NGR,female,11/9/90,1.66,122.0,weightlifting,0,0,0,182201962.0,2640.2907388575
104377411,Maryan Muse,SOM,female,1/1/97,,,athletics,0,0,0,10787104.0,549.266976567576
387651976,Maryia Filonchyk,BLR,female,1/10/92,1.89,74.0,basketball,0,0,0,9513000.0,5740.45649479562
402117502,Maryia Katsiak,BLR,female,3/2/97,1.67,45.0,gymnastics,0,0,0,9513000.0,5740.45649479562
408549485,Maryia Mamashuk,BLR,female,8/31/92,1.63,65.0,wrestling,0,1,0,9513000.0,5740.45649479562
2923353,Maryia Papova,BLR,female,7/13/94,1.89,84.0,basketball,0,0,0,9513000.0,5740.45649479562
536189027,Maryna Bekh,UKR,female,7/18/95,1.74,62.0,athletics,0,0,0,45198200.0,2114.95471628444
401157026,Maryna Cherniak,UKR,female,3/26/88,1.62,48.0,judo,0,0,0,45198200.0,2114.95471628444
858452425,Maryna Damantsevich,BLR,female,2/10/84,1.62,51.0,athletics,0,0,0,9513000.0,5740.45649479562
884349889,Maryna Kylypko,UKR,female,11/10/95,1.64,58.0,athletics,0,0,0,45198200.0,2114.95471628444
951115413,Maryna Litvinchuk,BLR,female,3/12/88,1.78,68.0,canoe,0,0,1,9513000.0,5740.45649479562
870110736,Marzia Caravelli,ITA,female,10/23/81,1.77,62.0,athletics,0,0,0,60802085.0,29957.8043154372
162278204,Masakatsu Hikosaka,JPN,male,1/18/91,1.77,90.0,rugby sevens,0,0,0,126958472.0,32477.2151449234
535827746,Masaki Ito,JPN,male,11/2/88,1.67,62.0,gymnastics,0,0,0,126958472.0,32477.2151449234
976787167,Masaki Kaneko,JPN,male,3/27/92,1.81,75.0,aquatics,0,0,0,126958472.0,32477.2151449234
106215469,Masanao Takahashi,JPN,male,1/18/82,1.7,65.0,equestrian,0,0,0,126958472.0,32477.2151449234
219895211,Masashi Ebinuma,JPN,male,2/15/90,1.7,66.0,judo,0,0,1,126958472.0,32477.2151449234
418990510,Masashi Kamekawa,JPN,male,5/28/93,1.77,68.0,football,0,0,0,126958472.0,32477.2151449234
48986256,Masato Sakai,JPN,male,6/6/95,1.81,77.0,aquatics,0,1,0,126958472.0,32477.2151449234
801397124,Masatoshi Kushibiki,JPN,male,1/29/93,1.86,82.0,football,0,0,0,126958472.0,32477.2151449234
566847633,Masbah Ahmmed,BAN,male,3/11/95,,,athletics,0,0,0,160995642.0,1211.70153057661
143690875,Mashu Baker,JPN,male,9/25/94,1.78,90.0,judo,1,0,0,126958472.0,32477.2151449234
620850796,Mason Finley,USA,male,10/7/90,2.04,157.0,athletics,0,0,0,321418820.0,56115.7184261955
20695020,Massimo Colaci,ITA,male,2/21/85,1.8,75.0,volleyball,0,1,0,60802085.0,29957.8043154372
653938951,Massimo Fabbrizi,ITA,male,8/27/77,1.77,110.0,shooting,0,0,0,60802085.0,29957.8043154372
306036644,Mate Helebrandt,HUN,male,1/12/89,1.74,59.0,athletics,0,0,0,9844686.0,12363.5434596539
56718574,Matea Matosevic,CRO,female,3/14/89,1.73,52.0,athletics,0,0,0,4224404.0,11535.8293558997
48994654,Matea Samardzic,CRO,female,1/17/95,1.77,61.0,aquatics,0,0,0,4224404.0,11535.8293558997
886265349,Matej Benus,SVK,male,11/2/87,1.96,83.0,canoe,0,1,0,5424050.0,16088.2775872723
218621574,Matej Gaber,SLO,male,7/22/91,1.97,114.0,handball,0,0,0,2063768.0,20726.5398863708
798424406,Matej Mohoric,SLO,male,10/19/94,1.85,67.0,cycling,0,0,0,2063768.0,20726.5398863708
301324995,Matej Toth,SVK,male,2/10/83,1.85,73.0,athletics,1,0,0,5424050.0,16088.2775872723
217355877,Mateja Simic,SLO,female,3/11/80,1.69,58.0,triathlon,0,0,0,2063768.0,20726.5398863708
454434360,Matelita Buadromo,FIJ,female,1/15/96,,,aquatics,0,0,0,892145.0,4960.51995438419
987983731,Mateo Sanz Lanz,SUI,male,11/6/93,1.72,64.0,sailing,0,0,0,8286976.0,80945.0792194742
254178473,Mateus Filipe Gregorio Machado,BRA,male,7/5/93,1.85,104.0,weightlifting,0,0,0,207847528.0,8538.5899749574
765197800,Mateusz Bieniek,POL,male,4/5/94,2.1,98.0,volleyball,0,0,0,37999494.0,12554.5475536313
186521340,Mateusz Biskup,POL,male,2/8/94,1.9,91.0,rowing,0,0,0,37999494.0,12554.5475536313
610688503,Mateusz Jachlewski,POL,male,12/27/84,1.84,88.0,handball,0,0,0,37999494.0,12554.5475536313
211225504,Mateusz Kaminski,POL,male,5/3/91,1.89,83.0,canoe,0,0,0,37999494.0,12554.5475536313
